12;Micro;6.13418197;l=l1*l2;
13;Micro;31.41666221;fl=fl1/fl2;
14;Micro;0.76202239;dbl=1.23;
15;Micro;25.21266174;dbl=dbl1/dbl2;
16;Micro;9.01446056;dbl=dbl1*dbl2;
17;Micro;7.80622243;dbl=dbl1+dbl2;
18;Micro;169.90835571;dbl=pow();
19;Micro;149.51986694;dbl=log(dbl2);
20;Micro;23.78239440;dbl=sqrt(dbl1);
21;Micro;128.47879028;dbl=tan(dbl1);
22;Micro;102.40345001;dbl=sin(dbl1);
23;Micro;6.32370185;digitalWrite(9,0);
24;Micro;6.45078086;digitalWrite(9,1);
25;Micro;0.12659468;PORTB=PORTB|2;
26;Micro;0.37947080;bool1=PORTB&4;
27;Micro;4.80333089;digitalRead();
28;Micro;110.80641937;analogRead();
29;Micro;92.82091522;b random();
30;Micro;92.33784484;l random();
31;Micro;0.75126228;b min();
32;Micro;1.01530301;if(dbl1<dbl2);;
33;Micro;0.25654258;if(b1<b2);;
34;Micro;1.14146256;abs(int);
35;Micro;1.27258265;constrain(int);
36;Micro;0.75198230;if(b1<b2)..;
37;Micro;0.25293865;fRetByte();
38;Micro;0.50583481;fRetInt();
39;Micro;1.01139473;fRetDbl();
40;Micro;4.07908248;fRetLong();
0;Micro;0.01327200;dummy;
1;Micro;5.43978166;b=b1/b2;
2;Micro;0.63589959;b=b1*b2;
3;Micro;0.44665980;b=b1+b2;
4;Micro;0.13081997;b=gl. var;
5;Micro;0.13037997;b=23;
6;Micro;0.38289999;b=b1 << 4;
7;Micro;0.32022011;b=b1 & 0x01;
8;Micro;0.13013999;b=bit(3);
9;Micro;0.13085997;b=bit(3)+bit(4)+bit(1);
10;Micro;41.56510162;l=l1/l2;
11;Micro;1.77385926;l=l1+l2;
12;Micro;6.13405942;l=l1*l2;
13;Micro;31.38043785;fl=fl1/fl2;
14;Micro;0.76229977;dbl=1.23;
15;Micro;27.62056350;dbl=dbl1/dbl2;
16;Micro;9.47337913;dbl=dbl1*dbl2;
17;Micro;7.92401790;dbl=dbl1+dbl2;
18;Micro;177.13867187;dbl=pow();
19;Micro;149.57946777;dbl=log(dbl2);
